,activation_code,total_time_spent,NPS_repgrid,NPS_identity,age,num_kids,stress_score,gender,marital_status,rep_grid_elements_id,stressful_situation_rating,rep_grid_matrix,interesting_rating_repgrid_output1,learnt_score_repgrid_output1,interesting_rating_repgrid_output2,learnt_score_repgrid_output2,do_you_want_to_improve_output2,interesting_rating_repgrid_output3,learnt_score_repgrid_output3,do_you_want_to_improve_output3,interesting_rating_repgrid_output4,learnt_score_repgrid_output4,do_you_want_to_improve_output4,feeling_repgrid_activity,comments_repgrid_activity,core_identity,middle_identity,outer_identity,learnt_score_identity_activity,interesting_score_identity_activity,feeling_identity_activity,comments_identity_activity,identity_consistency_score,cumulative_time_per_page,repgrid_output1_constructs,repgrid_output1_elements,repgrid_output4,repgrid_output2,repgrid_output3_good_constructs,repgrid_output3_bad_constructs,repgrid_output3_bad_elements,gender_int,marital_int,rep_grid_matrix_median_current_self,rep_grid_matrix_median_ideal_self,repgrid_max_succesful,repgrid_max_caring,repgrid_max_selfish,repgrid_max_friendly,repgrid_max_talkative,repgrid_max_fun,repgrid_max_docile,repgrid_max_understanding,repgrid_max_motivated,repgrid_max_confident,repgrid_min_succesful,repgrid_min_caring,repgrid_min_selfish,repgrid_min_friendly,repgrid_min_talkative,repgrid_min_fun,repgrid_min_docile,repgrid_min_understanding,repgrid_min_motivated,repgrid_min_confident,repgrid_median_succesful,repgrid_median_caring,repgrid_median_selfish,repgrid_median_friendly,repgrid_median_talkative,repgrid_median_fun,repgrid_median_docile,repgrid_median_understanding,repgrid_median_motivated,repgrid_median_confident,repgrid_sum_confident,repgrid_sum_succesful,repgrid_sum_caring,repgrid_sum_selfish,repgrid_sum_friendly,repgrid_sum_talkative,repgrid_sum_fun,repgrid_sum_docile,repgrid_sum_understanding,repgrid_sum_motivated,repgrid_std_succesful,repgrid_std_caring,repgrid_std_selfish,repgrid_std_friendly,repgrid_std_talkative,repgrid_std_fun,repgrid_std_docile,repgrid_std_understanding,repgrid_std_motivated,repgrid_std_confident,sum_stressful_situations,selfesteem,satisfaction
62,0LWFHD7Y ,56,3,6,43,2,13,Female,Married,"[0, 1, 13, 7, 4, 5]","[2, 0, 3, 2, 0, 0, 0, 1, 1, 3, 2, 1, 3, 1, 1, 1]","[array([5, 7, 5, 3, 4, 7]), array([7, 5, 6, 4, 6, 7]), array([6, 5, 4, 2, 5, 6]), array([6, 6, 6, 4, 4, 7]), array([6, 6, 6, 4, 5, 7]), array([5, 7, 5, 3, 4, 6]), array([3, 4, 2, 4, 4, 4]), array([5, 6, 5, 4, 6, 6]), array([5, 7, 5, 2, 6, 6]), array([6, 7, 6, 5, 6, 7])]",Agree,Disagree,Agree,Disagree,No,Agree,Disagree,Yes,Agree,Strongly agree,Yes,Same,I would recommend something like this if it had more details on the results. Everyone likes reading about themselves we'll they do in my industry . I think maybe include an all about me so more in results about personality. What motivates you in your work. It would be quite interesting seeing some of the staff in my office outcomes as im quite settled and experienced in my role but for newer employees.,"['hardworking', 'influential', 'helpful']","['independent', 'following', 'serious', 'unhelpful', 'lazy']","['punctual', 'organised', 'independent', 'serious', 'compromising', 'unhelpful', 'following', 'slowpaced', 'conservative', 'spontaneous', 'lazy']",Disagree,Agree,Same,Think i want to do it again. On the last question i first picked 3 then read question again as asks ypu to think about what you would change but then their not the answers your choosing. So im now doubting how i answered the question before. Think you should be picking what your asked to think about. Ring me if im not making sense its late},1.324074074074074,"[0.0, 0.23333333333333334, 0.38333333333333336, 0.4666666666666667, 1.8666666666666667, 2.033333333333333, 3.8833333333333333, 3.966666666666667, 4.033333333333333, 5.0, 5.333333333333333, 6.016666666666667, 6.316666666666666, 6.633333333333334, 6.9, 7.133333333333334, 7.466666666666667, 7.816666666666666, 8.05, 8.3, 8.716666666666667, 8.766666666666667, 9.266666666666667, 9.616666666666667, 10.133333333333333, 10.483333333333333, 11.05, 11.1, 11.15, 11.65, 12.416666666666666, 12.633333333333333, 12.7]","['not confident / confident', 'quiet / talkative']","[1, 5]",0.19611613513818404,0.2693235677938725,"['unsuccessful / successful', 'uncaring / caring', 'boring / fun', 'unambitious / motivated']","['selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'not understanding / understanding', 'not confident / confident']","[13, 7, 4]",1,2,5.5,6.0,7,7,6,7,7,7,4,6,7,7,3,4,2,4,4,3,2,4,2,5,5.0,6.0,5.0,6.0,6.0,5.0,4.0,5.5,5.5,6.0,37,31,35,28,33,34,30,21,32,31,1.4624940645653537,1.0671873729054746,1.3743685418725535,1.118033988749895,0.9428090415820634,1.2909944487358056,0.7637626158259734,0.7453559924999298,1.5723301886761007,0.6871842709362768,21,0,1
63,lvBhwGOH ,22,2,1,42,2,12,Male,Married,"[0, 1, 4, 13, 11, 2]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3]","[array([5, 5, 5, 5, 4, 5]), array([6, 7, 6, 6, 6, 6]), array([4, 4, 6, 5, 4, 6]), array([6, 6, 6, 5, 4, 6]), array([3, 4, 5, 4, 3, 5]), array([4, 5, 5, 5, 4, 5]), array([4, 4, 4, 4, 4, 4]), array([6, 6, 6, 6, 6, 6]), array([6, 6, 6, 6, 4, 6]), array([7, 7, 7, 7, 6, 7])]",Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,No,Strongly Disagree,Strongly Disagree,No,Agree,Strongly Disagree,No,Same,Not sure this says anything illuminating. I know how I feel in certain situations and I got it repeated back to me. Perhaps I think this as I am confident in how I feel and I choose this - maybe more useful to other people types,"['independent', 'helpful', 'liberal']","['delayed', 'unhelpful', 'teamplayer', 'conservative', 'slowpaced']","['delayed', 'cluttered', 'teamplayer', 'playful', 'opinionated', 'unhelpful', 'influential', 'slowpaced', 'conservative', 'thoughtful', 'lazy']",Strongly Disagree,Strongly Disagree,Same,This isn't true. I value these highly that is true but I have no problem if I am told I haven't been. I'd either agree with the feedback or ignore it as junk},0.34567901234567894,"[0.0, 47.93333333333333, 48.05, 48.05, 48.65, 48.666666666666664, 49.78333333333333, 49.81666666666667, 49.833333333333336, 54.666666666666664, 54.78333333333333, 55.166666666666664, 55.55, 55.8, 59.1, 59.6, 59.93333333333333, 62.5, 63.18333333333333, 63.516666666666666, 65.2, 65.23333333333333, 65.91666666666667, 66.25, 66.56666666666666, 66.86666666666666, 67.41666666666667, 67.45, 67.5, 68.38333333333334, 68.71666666666667, 68.9, 68.93333333333334]","['quiet / talkative', 'selfish / generous']","[4, 2]",0.9269718980432216,0.8151063456605552,[],"['selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'unambitious / motivated']","[4, 2, 11]",2,2,5.5,5.5,5,7,6,6,5,5,4,6,6,7,4,6,4,4,3,4,4,6,4,6,5.0,6.0,4.5,6.0,4.0,5.0,4.0,6.0,6.0,7.0,41,29,37,29,33,24,28,24,36,34,0.37267799624996495,0.372677996249965,0.8975274678557507,0.7637626158259734,0.816496580927726,0.4714045207910317,0.0,0.0,0.7453559924999298,0.37267799624996495,6,1,1
64,pJ5VUbvE ,22,10,10,45,2,26,Female,Married,"[0, 1, 13, 12, 8, 11]","[1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]","[array([4, 6, 2, 3, 5, 5]), array([7, 7, 6, 6, 7, 7]), array([5, 7, 5, 5, 6, 6]), array([6, 7, 2, 3, 5, 6]), array([3, 4, 2, 3, 3, 4]), array([4, 7, 2, 3, 4, 5]), array([3, 5, 1, 2, 2, 3]), array([3, 6, 1, 2, 3, 4]), array([3, 6, 2, 2, 4, 4]), array([4, 7, 1, 2, 4, 3])]",Agree,Agree,Agree,Agree,Yes,Agree,Agree,Yes,Agree,Agree,Yes,Better,No,"['thoughtful', 'helpful', 'punctual']","['delayed', 'cluttered', 'teamplayer', 'unhelpful', 'spontaneous']","['delayed', 'cluttered', 'teamplayer', 'playful', 'compromising', 'unhelpful', 'influential', 'fastpaced', 'liberal', 'spontaneous', 'hardworking']",Agree,Agree,Better,No},1.9969135802469136,"[0.0, 0.03333333333333333, 0.48333333333333334, 0.5, 2.6, 2.6333333333333333, 5.75, 5.783333333333333, 5.866666666666666, 7.016666666666667, 7.35, 7.9, 8.633333333333333, 9.516666666666667, 9.983333333333333, 10.433333333333334, 11.083333333333334, 11.533333333333333, 12.183333333333334, 12.666666666666666, 13.066666666666666, 13.133333333333333, 13.5, 13.8, 14.383333333333333, 14.716666666666667, 15.083333333333334, 15.116666666666667, 15.183333333333334, 16.2, 17.633333333333333, 17.9, 17.966666666666665]","['not understanding / understanding', 'unfriendly / friendly']","[13, 12]",0.6616167640139134,0.5270978449168288,"['unsuccessful / successful', 'selfish / generous', 'boring / fun', 'stubborn / docile', 'not understanding / understanding', 'unambitious / motivated']",['unfriendly / friendly'],"[13, 12, 8]",1,2,4.0,6.5,6,7,7,7,4,7,5,6,6,7,2,6,5,2,2,2,1,1,2,1,4.5,7.0,5.5,5.5,3.0,4.0,2.5,3.0,3.5,3.5,21,25,40,34,29,19,25,16,19,21,1.3437096247164249,0.4714045207910317,0.7453559924999298,1.7716909687891083,0.6871842709362768,1.5723301886761007,1.247219128924647,1.5723301886761007,1.3844373104863459,1.8929694486000912,20,0,1
65,7gp6rHsY ,22,7,7,29,0,3,Male,Married,"[0, 1, 12, 6, 9, 13]","[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[array([5, 7, 5, 6, 7, 7]), array([4, 5, 5, 5, 7, 7]), array([3, 5, 4, 7, 6, 5]), array([5, 5, 6, 7, 7, 6]), array([3, 3, 6, 4, 7, 7]), array([4, 4, 6, 5, 7, 7]), array([2, 4, 4, 5, 6, 6]), array([6, 6, 6, 6, 6, 6]), array([5, 7, 5, 7, 6, 6]), array([5, 7, 6, 6, 7, 7])]",Agree,Agree,Agree,Agree,Yes,Agree,Agree,Yes,Agree,Agree,Yes,Better,,"['organised', 'playful', 'helpful']","['delayed', 'conservative', 'cluttered', 'serious', 'unhelpful']","['delayed', 'cluttered', 'teamplayer', 'serious', 'compromising', 'unhelpful', 'influential', 'slowpaced', 'conservative', 'thoughtful', 'hardworking']",Agree,Agree,Same,n/a},1.2067901234567904,"[0.0, 0.016666666666666666, 0.15, 0.18333333333333332, 1.7666666666666666, 1.8, 3.6, 4.066666666666666, 4.083333333333333, 4.966666666666667, 5.05, 5.433333333333334, 5.75, 6.1, 8.316666666666666, 8.55, 9.083333333333334, 10.416666666666666, 12.983333333333333, 13.233333333333333, 13.65, 13.683333333333334, 14.716666666666667, 14.916666666666666, 15.283333333333333, 15.566666666666666, 15.766666666666667, 15.8, 15.833333333333334, 16.216666666666665, 16.75, 16.966666666666665, 16.983333333333334]","['quiet / talkative', 'boring / fun']","[12, 6]",0.7266011982287588,0.24894838614489476,"['unsuccessful / successful', 'selfish / generous', 'stubborn / docile', 'unambitious / motivated', 'not confident / confident']","['uncaring / caring', 'unfriendly / friendly', 'quiet / talkative', 'boring / fun']","[9, 13, 6, 12]",2,2,4.5,5.0,7,7,7,7,7,7,6,6,7,7,5,4,3,5,3,4,2,6,5,5,6.5,5.0,5.0,6.0,5.0,5.5,4.5,6.0,6.0,6.5,38,37,33,30,36,30,33,27,36,36,0.8975274678557507,1.118033988749895,1.2909944487358056,0.816496580927726,1.7320508075688772,1.2583057392117916,1.3844373104863459,0.0,0.816496580927726,0.7453559924999298,8,1,1
66,vDleRU2b ,18,10,10,41,0,20,Female,Single,"[0, 1, 9, 11, 13, 12]","[0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 2, 1, 2]","[array([5, 6, 6, 1, 5, 6]), array([7, 7, 7, 4, 6, 7]), array([4, 4, 6, 1, 5, 5]), array([7, 7, 7, 7, 6, 7]), array([7, 5, 7, 6, 5, 7]), array([7, 7, 7, 4, 5, 7]), array([4, 4, 6, 1, 4, 7]), array([7, 7, 7, 7, 7, 7]), array([4, 6, 6, 4, 5, 6]), array([5, 6, 6, 3, 6, 6])]",Agree,Agree,Agree,Agree,Yes,Agree,Agree,No,Disagree,Disagree,No,Same,No,"['playful', 'liberal', 'thoughtful']","['serious', 'organised', 'following', 'conservative', 'spontaneous']","['punctual', 'organised', 'independent', 'serious', 'compromising', 'unhelpful', 'following', 'slowpaced', 'conservative', 'spontaneous', 'lazy']",Disagree,Agree,Same,No},1.5123456790123455,"[0.0, 0.05, 0.23333333333333334, 0.36666666666666664, 3.316666666666667, 3.433333333333333, 10.8, 10.966666666666667, 11.866666666666667, 13.666666666666666, 13.983333333333333, 15.7, 16.933333333333334, 18.016666666666666, 19.033333333333335, 19.8, 20.433333333333334, 22.5, 23.566666666666666, 24.416666666666668, 25.333333333333332, 25.45, 26.816666666666666, 28.466666666666665, 29.5, 29.966666666666665, 37.81666666666667, 37.86666666666667, 38.2, 40.5, 46.483333333333334, 48.11666666666667, 48.18333333333333]","['boring / fun', 'not confident / confident']","[9, 13]",0.7002443850609377,0.6209846434391121,"['quiet / talkative', 'unambitious / motivated']","['unsuccessful / successful', 'uncaring / caring', 'selfish / generous', 'boring / fun', 'stubborn / docile', 'not confident / confident']","[11, 9, 13, 12]",1,1,6.0,6.0,6,7,6,7,7,7,7,7,6,6,1,4,1,6,5,4,1,7,4,3,5.5,7.0,4.5,7.0,6.5,7.0,4.0,7.0,5.5,6.0,32,29,38,25,41,37,37,26,42,31,1.7716909687891083,1.1055415967851332,1.5723301886761007,0.37267799624996495,0.8975274678557507,1.2133516482134197,1.8856180831641267,0.0,0.8975274678557507,1.1055415967851332,12,1,1
67,eYS23OkA ,30,9,4,38,1,23,Female,Single,"[0, 1, 11, 13, 12, 8]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2, 1]","[array([3, 6, 2, 3, 5, 6]), array([5, 7, 3, 5, 6, 5]), array([5, 7, 4, 4, 5, 5]), array([6, 7, 3, 4, 5, 5]), array([5, 5, 1, 5, 6, 7]), array([5, 5, 3, 5, 6, 6]), array([5, 6, 2, 5, 6, 6]), array([4, 6, 2, 4, 5, 5]), array([5, 7, 1, 2, 4, 4]), array([3, 6, 1, 2, 6, 5])]",Strongly agree,Strongly agree,Strongly agree,Agree,Yes,Strongly agree,Agree,Yes,Strongly agree,Strongly agree,Yes,Better,I like the fact I learned something new. Every informed ,"['independent', 'opinionated', 'slow-paced']","['teamplayer', 'conservative', 'compromising', 'spontaneous', 'fastpaced']","['delayed', 'cluttered', 'teamplayer', 'serious', 'compromising', 'unhelpful', 'following', 'fastpaced', 'conservative', 'spontaneous', 'lazy']",Disagree,Agree,Same,No },2.308641975308642,"[0.0, 0.06666666666666667, 0.2, 0.2833333333333333, 1.3333333333333333, 1.4, 3.95, 4.0, 4.266666666666667, 5.466666666666667, 6.533333333333333, 7.15, 7.75, 8.883333333333333, 9.966666666666667, 10.45, 10.9, 11.366666666666667, 11.733333333333333, 12.15, 12.633333333333333, 12.683333333333334, 13.55, 13.85, 14.433333333333334, 14.833333333333334, 19.55, 19.633333333333333, 19.716666666666665, 20.416666666666668, 20.9, 21.116666666666667, 21.183333333333334]","['boring / fun', 'selfish / generous']","[1, 13]",0.26244532958391203,-0.2156489926144296,"['unsuccessful / successful', 'uncaring / caring', 'selfish / generous', 'not understanding / understanding', 'not confident / confident']","['unfriendly / friendly', 'quiet / talkative']","[11, 13, 12, 8]",1,1,5.0,6.0,6,7,7,7,7,6,6,6,7,6,2,3,4,3,1,3,2,2,1,1,4.0,5.0,5.0,5.0,5.0,5.0,5.5,4.5,4.0,4.0,23,25,31,30,30,29,30,30,26,23,1.5723301886761007,1.2133516482134197,1.0,1.2909944487358056,1.863389981249825,1.0,1.4142135623730951,1.247219128924647,1.9507833184532708,1.9507833184532708,11,0,0
68,5bDxrnAf ,29,10,10,43,0,8,Female,Single,"[0, 1, 12, 13, 11, 4]","[1, 0, 2, 2, 2, 2, 2, 1, 3, 1, 0, 0, 1, 1, 1, 3]","[array([6, 7, 5, 3, 7, 7]), array([7, 7, 7, 7, 7, 7]), array([6, 7, 6, 4, 6, 6]), array([6, 7, 6, 1, 7, 7]), array([5, 5, 5, 3, 6, 7]), array([5, 7, 5, 1, 7, 7]), array([2, 4, 4, 1, 2, 3]), array([4, 7, 4, 4, 4, 4]), array([5, 7, 6, 3, 5, 3]), array([5, 6, 5, 1, 5, 5])]",Agree,Agree,Strongly agree,Strongly agree,No,Agree,Agree,Yes,Agree,Agree,No,Better,Insightful,"['organised', 'helpful', 'thoughtful']","['cluttered', 'spontaneous', 'teamplayer', 'serious', 'unhelpful']","['punctual', 'cluttered', 'teamplayer', 'serious', 'opinionated', 'unhelpful', 'influential', 'fastpaced', 'liberal', 'spontaneous', 'lazy']",Agree,Agree,Same,Interesting.},2.302469135802469,"[0.0, 0.13333333333333333, 0.3333333333333333, 0.6, 2.933333333333333, 3.05, 5.55, 5.616666666666666, 5.766666666666667, 7.333333333333333, 7.65, 8.583333333333334, 8.966666666666667, 9.333333333333334, 9.616666666666667, 10.0, 10.266666666666667, 10.533333333333333, 10.866666666666667, 11.1, 11.35, 11.383333333333333, 12.783333333333333, 13.133333333333333, 14.0, 14.216666666666667, 15.216666666666667, 15.266666666666667, 15.366666666666667, 15.883333333333333, 16.583333333333332, 16.933333333333334, 17.0]","['boring / fun', 'quiet / talkative']","[4, 11]",0.7241211143563717,0.522848935265999,"['boring / fun', 'stubborn / docile', 'unambitious / motivated']","['unsuccessful / successful', 'selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'not confident / confident']","[12, 13, 4]",1,1,5.0,7.0,7,7,7,7,7,7,4,7,7,6,3,7,4,1,3,1,1,4,3,1,6.5,7.0,6.0,6.5,5.0,6.0,2.5,4.0,5.0,5.0,27,35,42,35,34,31,32,16,27,29,1.462494064565354,0.0,0.8975274678557507,2.1343747458109497,1.2133516482134197,2.1343747458109497,1.1055415967851332,1.118033988749895,1.4624940645653537,1.6072751268321592,22,1,1
69,XW7TETAx ,14,9,9,38,3,16,Female,Single,"[0, 1, 10, 2, 3, 12]","[1, 0, 2, 1, 0, 1, 1, 2, 3, 3, 1, 0, 0, 0, 1, 1]","[array([5, 7, 5, 4, 3, 6]), array([6, 7, 6, 4, 3, 7]), array([6, 7, 4, 4, 4, 7]), array([5, 7, 4, 2, 2, 6]), array([5, 5, 4, 2, 2, 6]), array([5, 6, 3, 1, 3, 6]), array([7, 7, 6, 2, 3, 7]), array([7, 7, 6, 4, 4, 7]), array([6, 6, 6, 6, 6, 7]), array([5, 7, 6, 5, 1, 7])]",Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,Strongly agree,Strongly agree,Yes,Strongly agree,Strongly agree,Yes,Better,Was interesting never looked at myself in this way ,"['punctual', 'thoughtful', 'hardworking']","['delayed', 'cluttered', 'unhelpful', 'spontaneous', 'lazy']","['delayed', 'cluttered', 'teamplayer', 'serious', 'opinionated', 'unhelpful', 'following', 'slowpaced', 'liberal', 'spontaneous', 'lazy']",Strongly agree,Strongly agree,Same,Knew that about myself already },2.564814814814815,"[0.0, 0.2, 0.3333333333333333, 0.36666666666666664, 1.5666666666666667, 1.6, 1.9166666666666667, 1.95, 2.033333333333333, 6.416666666666667, 6.683333333333334, 7.266666666666667, 7.683333333333334, 7.85, 8.083333333333334, 8.316666666666666, 8.466666666666667, 9.083333333333334, 9.233333333333333, 9.45, 9.583333333333334, 9.616666666666667, 9.766666666666667, 9.933333333333334, 10.5, 10.55, 10.883333333333333, 10.9, 10.933333333333334, 13.95, 14.216666666666667, 14.616666666666667, 14.65]","['uncaring / caring', 'unfriendly / friendly']","[1, 3]",0.3474411464169825,0.2766871398037748,"['unsuccessful / successful', 'unfriendly / friendly', 'not confident / confident']","['uncaring / caring', 'selfish / generous', 'quiet / talkative', 'boring / fun', 'stubborn / docile', 'not understanding / understanding']","[2, 3, 10]",1,1,5.5,7.0,7,7,7,7,6,6,7,7,7,7,3,3,4,2,2,1,2,4,6,1,5.0,6.0,5.0,4.5,4.5,4.0,6.5,6.5,6.0,5.5,31,30,33,32,26,24,24,32,35,37,1.2909944487358056,1.5,1.3743685418725535,1.8856180831641267,1.5275252316519468,1.8257418583505538,2.0548046676563256,1.3437096247164249,0.37267799624996495,2.034425935955617,17,0,1
70,CkRCvKTj ,13,6,8,49,0,19,Female,Single,"[0, 1, 13, 12, 9, 2]","[0, 2, 0, 1, 0, 1, 0, 0, 3, 2, 0, 0, 0, 0, 0, 1]","[array([2, 7, 5, 5, 3, 1]), array([4, 4, 4, 7, 6, 5]), array([6, 7, 6, 6, 6, 7]), array([2, 6, 6, 7, 5, 7]), array([3, 1, 5, 6, 4, 7]), array([2, 6, 5, 5, 5, 7]), array([4, 2, 7, 7, 7, 7]), array([6, 7, 6, 7, 5, 6]), array([3, 7, 6, 7, 3, 4]), array([3, 7, 5, 6, 4, 5])]",Agree,Disagree,Strongly agree,Agree,Yes,Strongly agree,Agree,Yes,Disagree,Disagree,No,Better,A real novel idea. Never come across anything like this before. Like an experiment a PhD student would carry out. ,"['punctual', 'serious', 'teamplayer']","['delayed', 'spontaneous', 'independent', 'playful', 'unhelpful']","['delayed', 'cluttered', 'independent', 'playful', 'compromising', 'unhelpful', 'influential', 'slowpaced', 'liberal', 'spontaneous', 'lazy']",Disagree,Agree,Better,Interesting that the words 'Conservative' and 'Liberal' were used - there was no middle-ground. },2.5030864197530867,"[0.0, 0.06666666666666667, 0.2833333333333333, 0.35, 1.0166666666666666, 1.1333333333333333, 2.3, 2.35, 2.4166666666666665, 4.35, 4.6, 5.066666666666666, 5.366666666666666, 5.733333333333333, 5.966666666666667, 6.466666666666667, 6.633333333333334, 6.816666666666666, 7.083333333333333, 7.283333333333333, 7.516666666666667, 7.566666666666666, 7.966666666666667, 8.183333333333334, 8.433333333333334, 8.6, 8.883333333333333, 8.916666666666666, 8.983333333333333, 9.333333333333334, 9.683333333333334, 10.0, 10.033333333333333]","['boring / fun', 'unfriendly / friendly']","[1, 2]",0.06484762498301509,-0.18299479699250207,"['unsuccessful / successful', 'unfriendly / friendly', 'boring / fun', 'unambitious / motivated', 'not confident / confident']","['uncaring / caring', 'not understanding / understanding']","[12, 9]",1,1,3.0,6.5,7,7,7,7,7,7,7,7,7,7,1,4,6,2,1,2,2,5,3,3,4.0,4.5,6.0,6.0,4.5,5.0,7.0,6.0,5.0,5.0,30,23,30,38,33,26,30,34,37,30,2.034425935955617,1.1547005383792515,0.4714045207910317,1.707825127659933,1.9720265943665385,1.5275252316519468,1.972026594366539,0.6871842709362768,1.7320508075688772,1.2909944487358056,10,0,0
71,JFGFrXSi ,18,4,6,32,0,14,Female,Single,"[0, 1, 11, 13, 5, 3]","[3, 2, 2, 2, 2, 1, 2, 0, 2, 2, 0, 1, 1, 1, 1, 3]","[array([5, 7, 5, 4, 3, 6]), array([5, 5, 6, 2, 6, 6]), array([5, 6, 3, 3, 4, 6]), array([4, 5, 2, 2, 4, 5]), array([6, 6, 3, 2, 4, 6]), array([5, 6, 4, 3, 3, 6]), array([3, 4, 4, 2, 4, 5]), array([6, 6, 2, 3, 3, 6]), array([5, 7, 5, 2, 6, 4]), array([6, 6, 3, 4, 2, 6])]",Agree,Disagree,Agree,Agree,No,Disagree,Disagree,No,Agree,Disagree,Yes,Same,The comments in the orange box were a little confusing in the way they were phrased,"['playful', 'punctual', 'organised']","['delayed', 'unhelpful', 'cluttered', 'serious', 'spontaneous']","['delayed', 'cluttered', 'teamplayer', 'serious', 'compromising', 'following', 'unhelpful', 'fastpaced', 'conservative', 'spontaneous', 'hardworking']",Agree,Agree,Same,I enjoyed this task},1.9783950617283952,"[0.0, 0.2, 0.6833333333333333, 0.8666666666666667, 2.316666666666667, 2.45, 5.666666666666667, 5.75, 6.05, 6.933333333333334, 7.666666666666667, 8.8, 9.066666666666666, 9.383333333333333, 9.666666666666666, 10.066666666666666, 10.316666666666666, 10.916666666666666, 11.283333333333333, 11.716666666666667, 12.083333333333334, 12.133333333333333, 12.816666666666666, 13.15, 13.866666666666667, 14.3, 17.5, 17.533333333333335, 17.783333333333335, 18.516666666666666, 19.083333333333332, 19.433333333333334, 19.483333333333334]","['not understanding / understanding', 'not confident / confident']","[1, 5]",0.6412364700532214,0.2377942596149769,"['unsuccessful / successful', 'unambitious / motivated']","['uncaring / caring', 'selfish / generous', 'unfriendly / friendly', 'quiet / talkative', 'boring / fun', 'stubborn / docile', 'not understanding / understanding', 'not confident / confident']","[13, 11, 5, 3]",1,1,5.0,6.0,7,6,6,5,6,6,5,6,7,6,3,2,3,2,2,3,2,2,2,2,5.0,5.5,4.5,4.0,5.0,4.5,4.0,4.5,5.0,5.0,27,30,30,27,22,27,27,22,26,29,1.2909944487358056,1.4142135623730951,1.2583057392117916,1.247219128924647,1.6072751268321592,1.2583057392117916,0.9428090415820634,1.699673171197595,1.5723301886761007,1.6072751268321592,25,0,1
72,GI6ZkgxG ,18,5,1,45,1,11,Male,Married,"[0, 1, 2, 12, 8, 13]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1]","[array([5, 6, 5, 3, 5, 4]), array([4, 6, 4, 3, 6, 4]), array([5, 6, 5, 3, 7, 6]), array([4, 4, 4, 2, 7, 5]), array([4, 4, 4, 4, 4, 4]), array([4, 6, 4, 2, 5, 5]), array([2, 4, 4, 2, 4, 4]), array([5, 5, 5, 2, 5, 5]), array([5, 6, 5, 3, 5, 4]), array([4, 5, 4, 4, 4, 4])]",Agree,Agree,Agree,Disagree,No,Agree,Disagree,No,Agree,Disagree,No,Same,Been on the pkanet 45 years and quite happy the way i am,"['punctual', 'organised', 'helpful']","['delayed', 'spontaneous', 'cluttered', 'opinionated', 'unhelpful']","['delayed', 'cluttered', 'teamplayer', 'playful', 'opinionated', 'unhelpful', 'following', 'slowpaced', 'liberal', 'spontaneous', 'lazy']",Disagree,Disagree,Same,Indifferent},1.0432098765432098,"[0.0, 0.3333333333333333, 0.9666666666666667, 1.2166666666666666, 4.066666666666666, 4.3, 7.216666666666667, 7.3, 7.85, 9.65, 10.533333333333333, 12.233333333333333, 13.033333333333333, 14.033333333333333, 14.866666666666667, 15.766666666666667, 16.266666666666666, 17.233333333333334, 17.916666666666668, 19.166666666666668, 19.916666666666668, 20.05, 20.8, 21.566666666666666, 22.45, 22.833333333333332, 24.133333333333333, 24.216666666666665, 24.683333333333334, 25.466666666666665, 26.783333333333335, 27.466666666666665, 27.516666666666666]","['unfriendly / friendly', 'selfish / generous']","[13, 0]",0.6052631578947368,0.32592099801497115,"['uncaring / caring', 'boring / fun', 'stubborn / docile']","['unsuccessful / successful', 'selfish / generous', 'unfriendly / friendly', 'not understanding / understanding', 'unambitious / motivated']","[12, 13, 8]",2,2,4.0,5.5,6,6,7,7,4,6,4,5,6,5,3,3,3,2,4,2,2,2,3,4,5.0,4.0,5.5,4.0,4.0,4.5,4.0,5.0,5.0,4.0,25,28,27,32,26,24,26,20,27,28,0.9428090415820634,1.118033988749895,1.247219128924647,1.4907119849998598,0.0,1.247219128924647,0.9428090415820634,1.118033988749895,0.9428090415820634,0.372677996249965,10,0,1
